customer_identifier,total_transactions,average_spend,item_in_basket,treatment,total_transactions_post,average_spend_post
5096562,31,81.69,16,0,30,81.69
3506190,36,62.95,15,0,35,62.95
3754116,29,75.26,17,0,28,75.26
5098213,34,88.91,14,0,33,88.91
4821143,20,73.97,18,0,20,73.97
4484712,30,70.53,20,0,29,70.53
4445552,20,75.31,15,0,20,75.31
3416987,33,69.99,19,0,32,69.99
3176105,35,70.43,24,0,34,70.43
3855474,32,76.16,17,0,31,76.16
3086133,18,69.53,18,0,18,69.53
4287762,25,78.45,14,0,25,78.45
3929695,29,74.44,18,0,28,74.44
4534755,29,69.58,11,0,28,69.58
3048976,28,76.04,14,0,27,76.04
4212149,33,80.72,11,0,32,80.72
4513809,35,74.47,19,0,34,74.47
4738479,37,74.21,11,0,36,74.21
4547630,34,75.1,22,0,33,75.1
3315796,34,77.19,20,0,33,77.19
4369312,25,89.58,18,0,25,89.58
3463193,40,74.63,18,0,39,74.63
4649310,29,81,17,0,28,81
3070783,28,76.98,22,0,27,76.98
3387576,36,67.88,19,0,35,67.88
5264446,25,82.15,21,0,25,82.15
4495702,24,78.6,14,0,24,78.6
4518229,32,73.82,17,0,31,73.82
3984104,38,88.72,21,0,37,88.72
3533350,26,74.32,19,0,26,74.32
4281986,24,88.54,21,0,24,88.54
3987618,34,75.54,14,0,33,75.54
4544743,37,68.7,23,0,36,68.7
3085940,24,81.43,19,0,24,81.43
3700030,37,67.82,16,0,36,67.82
4417427,16,86.97,27,0,16,86.97
3002128,24,65.62,16,0,24,65.62
5266630,32,70.1,14,0,31,70.1
3343626,23,79.5,16,0,23,79.5
5310582,32,68.78,14,0,31,68.78
3454446,36,76.25,15,0,35,76.25
3807867,28,82.08,19,0,27,82.08
3022300,33,75.86,19,0,32,75.86
3295998,19,70.88,18,0,19,70.88
3050965,22,73.21,16,0,22,73.21
4437074,39,73.74,19,0,38,73.74
4867064,23,82.97,17,0,23,82.97
5411138,31,80.33,14,0,30,80.33
3846917,29,63.7,19,0,28,63.7
4085747,33,81.96,16,0,32,81.96
3144191,47,75.1,18,0,46,75.1
3287651,31,58.54,15,0,30,58.54
5112876,27,62.73,11,0,26,62.73
3584771,38,80.08,16,0,37,80.08
4802492,26,72.72,16,0,26,72.72
5473645,35,67.08,21,0,34,67.08
3909700,30,85.34,18,0,29,85.34
5498068,29,85.69,13,0,28,85.69
5410837,30,80.46,16,0,29,80.46
5050743,30,80.26,20,0,29,80.26
3598750,36,82.74,18,0,35,82.74
4979356,38,84.75,17,0,37,84.75
3425767,33,81.59,20,0,32,81.59
4997796,27,62.28,24,0,26,62.28
4140284,28,87.05,20,0,27,87.05
3560027,32,82.54,20,0,31,82.54
4236376,39,75.42,17,0,38,75.42
5084226,30,76.79,17,0,29,76.79
4844894,38,74.83,20,0,37,74.83
3473680,25,82.13,16,0,25,82.13
3189222,26,73.53,18,0,26,73.53
4302750,41,73.82,7,0,40,73.82
5365095,39,75.4,17,0,38,75.4
3374748,39,64.93,18,0,38,64.93
4787129,30,81.78,19,0,29,81.78
4219382,33,71.99,17,0,32,71.99
4905180,34,74.63,16,0,33,74.63
3799551,28,63.02,21,0,27,63.02
3146276,31,73.49,17,0,30,73.49
3081718,30,70.69,21,0,29,70.69
4490821,30,87.32,11,0,29,87.32
4233493,33,74.67,23,0,32,74.67
3913443,19,82.08,14,0,19,82.08
3240867,23,84.66,22,0,23,84.66
5496154,41,76.41,17,0,40,76.41
4218441,33,76.68,23,0,32,76.68
3204312,29,78.95,16,0,28,78.95
4936982,25,65.04,26,0,25,65.04
3691975,31,81.99,27,0,30,81.99
4929823,27,79.13,17,0,26,79.13
4234550,23,59.36,17,0,23,59.36
4920301,39,76.69,15,0,38,76.69
4268206,33,77.47,16,0,32,77.47
3373072,44,71.98,17,0,43,71.98
5080806,23,85.32,18,0,23,85.32
4686600,24,83.94,12,0,24,83.94
3883290,25,78.37,15,0,25,78.37
3685430,36,56.59,13,0,35,56.59
3516414,37,73.07,14,0,36,73.07
4866346,29,72.79,15,0,28,72.79
3491586,35,73.34,12,0,34,73.34
4398435,22,74.97,18,0,22,74.97
4991360,27,82.01,17,0,26,82.01
4268344,33,76.73,15,0,32,76.73
4242731,30,71.08,17,0,29,71.08
4498999,30,72.19,5,0,29,72.19
4941942,31,66.54,15,0,30,66.54
3243936,34,66.8,10,0,33,66.8
4118448,22,72.87,19,0,22,72.87
4182890,37,85.2,14,0,36,85.2
4150712,30,83.6,23,0,29,83.6
4065316,30,84.84,21,0,29,84.84
5107519,22,79.22,18,0,22,79.22
3779128,26,75.73,18,0,26,75.73
4304580,31,77.88,13,0,30,77.88
5046245,29,59.28,14,0,28,59.28
3260609,37,76.79,19,0,36,76.79
4385249,30,76.34,25,0,29,76.34
4703498,37,76.74,15,0,36,76.74
3631434,26,71.13,20,0,26,71.13
3431695,22,69.99,20,0,22,69.99
3759522,34,74.9,16,0,33,74.9
4193778,31,78.06,19,0,30,78.06
3427703,40,74.78,19,0,39,74.78
4977085,34,67.98,15,0,33,67.98
4461410,29,73.81,13,0,28,73.81
4812450,31,83.03,10,0,30,83.03
3010494,27,84.23,21,0,26,84.23
4726943,33,71.97,17,0,32,71.97
3088901,28,74.49,20,0,27,74.49
5390525,24,77.85,30,0,24,77.85
5000785,25,77.06,20,0,25,77.06
3634368,36,68.12,23,0,35,68.12
4824404,34,77.7,17,0,33,77.7
4805696,25,73.65,17,0,25,73.65
4462899,28,73.15,18,0,27,73.15
3676142,33,77.18,15,0,32,77.18
3483936,27,79.35,25,0,26,79.35
5359512,25,74.96,14,0,25,74.96
4489464,33,71.88,21,0,32,71.88
4110015,34,68.18,16,0,33,68.18
4572544,37,69.44,13,0,36,69.44
4757760,33,64.94,20,0,32,64.94
3931329,32,78.36,16,0,31,78.36
4153002,29,78.04,24,0,28,78.04
4431430,29,62.82,17,0,28,62.82
3047468,27,73.81,14,0,26,73.81
4862092,32,79.93,8,0,31,79.93
3898853,25,77.49,22,0,25,77.49
4362296,30,86.67,19,0,29,86.67
5366842,40,71.82,15,0,39,71.82
3075540,31,76.42,16,0,30,76.42
5323658,20,81.04,13,0,20,81.04
4674559,23,73.34,16,0,23,73.34
4342127,32,75.86,15,0,31,75.86
3726441,40,78.84,20,0,39,78.84
5499065,33,83.76,18,0,32,83.76
3045901,31,73.27,26,0,30,73.27
4163571,23,84.52,14,0,23,84.52
4904677,43,81.11,18,0,42,81.11
4259329,32,72.6,12,0,31,72.6
4311911,26,77.41,15,0,26,77.41
4592343,28,70.69,21,0,27,70.69
3512173,19,75.42,14,0,19,75.42
4382366,38,84,18,0,37,84
4777770,25,73.87,16,0,25,73.87
3142526,26,65.59,14,0,26,65.59
4968721,19,69.69,17,0,19,69.69
3681322,37,74.83,19,0,36,74.83
5478933,32,70.2,14,0,31,70.2
4598670,33,70.74,19,0,32,70.74
3088725,33,75.59,16,0,32,75.59
3904343,22,77.68,15,0,22,77.68
3460013,21,74.79,20,0,21,74.79
3230811,28,81.56,19,0,27,81.56
3734583,29,74.36,17,0,28,74.36
4527835,25,74.46,16,0,25,74.46
3029883,34,84.2,17,0,33,84.2
4958913,33,77.49,12,0,32,77.49
4498508,28,67.89,14,0,27,67.89
4336607,35,66.86,19,0,34,66.86
4901875,20,69.36,17,0,20,69.36
4948930,35,69.11,13,0,34,69.11
3466234,32,79.09,16,0,31,79.09
3524536,24,71.43,23,0,24,71.43
3000106,48,77.8,20,0,47,77.8
3620185,30,81.75,10,0,29,81.75
3444080,23,73.02,16,0,23,73.02
4547422,36,69.4,22,0,35,69.4
4445348,27,74.62,11,0,26,74.62
5486341,34,80.37,18,0,33,80.37
4850389,24,67.07,18,0,24,67.07
4334223,28,80.35,17,0,27,80.35
3051514,36,71.06,18,0,35,71.06
3511858,30,78.47,18,0,29,78.47
4888766,33,71.19,19,0,32,71.19
3654373,29,81.72,17,0,28,81.72
5258438,39,62.09,17,0,38,62.09
3439124,28,84.36,18,0,27,84.36
3524998,21,75.43,19,0,21,75.43
3338927,27,80.07,11,0,26,80.07
5302476,25,73.93,15,0,25,73.93
3142076,29,68.08,20,0,28,68.08
4245881,35,82.14,13,0,34,82.14
3946032,24,73.35,16,0,24,73.35
4855300,34,73.74,15,0,33,73.74
4958168,33,79.91,23,0,32,79.91
4921894,25,73.64,12,0,25,73.64
3677114,31,68.87,20,0,30,68.87
3228930,34,68.25,15,0,33,68.25
4943356,33,67.92,21,0,32,67.92
5367260,32,85.16,16,0,31,85.16
3940526,24,79.39,15,0,24,79.39
3749228,28,73.02,26,0,27,73.02
4783060,29,77.73,20,0,28,77.73
4128846,31,65.84,14,0,30,65.84
3178345,47,82.58,22,0,46,82.58
4049737,23,83.25,18,0,23,83.25
3444109,24,71.83,18,0,24,71.83
4446203,31,76.72,23,0,30,76.72
5064951,39,72.74,25,0,38,72.74
5402266,34,79.28,24,0,33,79.28
4457960,32,67.95,27,0,31,67.95
4755128,34,84.54,19,0,33,84.54
5023303,31,87.02,11,0,30,87.02
5347913,28,89.8,21,0,27,89.8
4094724,35,77.9,12,0,34,77.9
3349958,40,75.9,12,0,39,75.9
3349637,32,65.84,21,0,31,65.84
3391883,27,78.1,24,0,26,78.1
4196363,35,78.7,15,0,34,78.7
3433611,28,66.68,14,0,27,66.68
3737356,40,72.55,14,0,39,72.55
3151051,27,72.14,14,0,26,72.14
4314940,22,71.63,7,0,22,71.63
3787937,20,66.27,17,0,20,66.27
5034985,33,80.28,20,0,32,80.28
3939744,19,79.04,9,0,19,79.04
5254214,45,69.35,23,0,44,69.35
5141873,29,77.37,14,0,28,77.37
4669918,26,78.34,22,0,26,78.34
4569156,24,67.49,22,0,24,67.49
3223661,31,77.92,20,0,30,77.92
5435343,26,72.32,25,0,26,72.32
5187229,23,78.22,16,0,23,78.22
4599975,27,76.96,10,0,26,76.96
5069810,25,66.55,15,0,25,66.55
3407390,22,68.89,19,0,22,68.89
5318439,30,77.71,21,0,29,77.71
4140071,31,71.88,15,0,30,71.88
4951968,34,86.61,18,0,33,86.61
4904592,26,80.2,19,0,26,80.2
3476362,34,71.29,20,0,33,71.29
5445719,24,72.43,15,0,24,72.43
4913148,35,71.72,17,0,34,71.72
4096375,26,86.57,14,0,26,86.57
3630046,25,75.4,21,0,25,75.4
3995373,30,84.38,22,0,29,84.38
3548191,30,77.59,17,0,29,77.59
3847413,28,73.5,19,0,27,73.5
4326185,28,79.6,17,0,27,79.6
4901532,25,70.29,17,0,25,70.29
3887755,25,75.49,18,0,25,75.49
3067954,36,68.4,14,0,35,68.4
3448461,32,85.07,14,0,31,85.07
3930624,38,80.53,30,0,37,80.53
4816622,30,85.89,17,0,29,85.89
5340163,37,76.09,23,0,36,76.09
4804050,25,76.57,19,0,25,76.57
4187498,30,72.84,17,0,29,72.84
3815850,29,78.26,16,0,28,78.26
3209576,38,68.24,23,0,37,68.24
4711823,22,67.13,13,0,22,67.13
5070688,25,83.96,25,0,25,83.96
3665526,28,74.47,15,0,27,74.47
5003874,24,65.89,19,0,24,65.89
3447026,30,79.56,12,0,29,79.56
5075764,34,63.97,21,0,33,63.97
4097314,28,93.73,16,0,27,93.73
3972113,37,78.07,18,0,36,78.07
5437966,38,77.3,13,0,37,77.3
4037825,33,65.72,18,0,32,65.72
4588798,32,73.61,21,0,31,73.61
3472981,34,72.04,26,0,33,72.04
5017746,21,85.2,13,0,21,85.2
3393023,20,89.08,23,0,20,89.08
5153681,34,68.13,15,0,33,68.13
5416198,23,73.52,21,0,23,73.52
3581229,25,73.32,17,0,25,73.32
3460776,24,58.15,16,0,24,58.15
4792913,34,79.79,13,0,33,79.79
5138496,23,73.4,15,0,23,73.4
4900051,27,78.94,22,0,26,78.94
5049028,32,68.57,17,0,31,68.57
3386775,36,74.96,12,0,35,74.96
3304013,33,68.49,20,0,32,68.49
3023072,35,70.44,21,0,34,70.44
3071006,24,66.23,26,0,24,66.23
4132806,27,81.31,13,0,26,81.31
3270994,28,67.33,18,0,27,67.33
3925318,37,83.61,19,0,36,83.61
4299459,23,66.78,22,0,23,66.78
5229040,31,76.57,18,0,30,76.57
4159127,28,87.24,14,0,27,87.24
4669452,30,71.76,16,0,29,71.76
4772514,28,67.81,11,0,27,67.81
3706016,26,81.51,13,0,26,81.51
4168334,31,83.07,23,0,30,83.07
4906517,28,78.8,14,0,27,78.8
3568573,33,74.74,13,0,32,74.74
3540484,19,75.59,15,0,19,75.59
4064430,28,65.86,18,0,27,65.86
5083781,23,68.64,16,0,23,68.64
4263616,35,79.59,17,0,34,79.59
4381645,30,70.97,14,0,29,70.97
3423423,30,77.64,26,0,29,77.64
5440747,32,77.33,15,0,31,77.33
4666746,29,61,12,0,28,61
4222340,26,64.62,12,0,26,64.62
3566490,30,76.67,16,0,29,76.67
5260003,25,66.54,21,0,25,66.54
3544666,38,73.5,19,0,37,73.5
4676204,30,76.17,13,0,29,76.17
4054961,32,82.52,14,0,31,82.52
4407902,25,80.14,12,0,25,80.14
4410992,28,82.49,23,0,27,82.49
3866743,27,72.86,19,0,26,72.86
4003296,46,68.05,22,0,45,68.05
3244860,32,74.61,16,0,31,74.61
4616335,35,75.6,15,0,34,75.6
3766799,29,80.72,24,0,28,80.72
3750692,30,77.39,27,0,29,77.39
3373777,38,68.7,19,0,37,68.7
3009765,31,63.03,20,0,30,63.03
4201343,21,78.72,20,0,21,78.72
3096221,36,73.76,17,0,35,73.76
5112840,29,92.57,18,0,28,92.57
3661693,32,64.99,16,0,31,64.99
3747429,38,65.55,30,0,37,65.55
3358882,31,76.43,16,0,30,76.43
3558692,29,77.99,21,0,28,77.99
3194100,40,68.18,13,0,39,68.18
3036342,24,70.06,9,0,24,70.06
3176251,25,72.13,8,0,25,72.13
4753171,38,80.85,19,0,37,80.85
3918877,20,76.1,10,0,20,76.1
4226331,33,73.85,15,0,32,73.85
5268273,43,78.78,20,0,42,78.78
4229237,34,77.49,20,0,33,77.49
4041308,28,61.05,24,0,27,61.05
4077459,24,72.27,20,0,24,72.27
3392049,24,66.48,20,0,24,66.48
4876846,40,76.96,13,0,39,76.96
4794182,30,77.87,21,0,29,77.87
3292741,26,72.67,13,0,26,72.67
5314260,42,73.07,9,0,41,73.07
5105634,34,76.76,19,0,33,76.76
3902593,28,75.95,12,0,27,75.95
4753862,41,81.13,18,0,40,81.13
4956286,25,81.43,20,0,25,81.43
3833709,30,70.36,13,0,29,70.36
3810788,28,84.15,24,0,27,84.15
3365400,36,73.57,17,0,35,73.57
3081280,33,87.72,14,0,32,87.72
5314597,22,73.7,22,0,22,73.7
5351760,27,61.1,15,0,26,61.1
4534420,33,72.84,20,0,32,72.84
5417026,31,73.7,24,0,30,73.7
3782745,35,82.95,19,0,34,82.95
4315316,30,63.56,20,0,29,63.56
3772244,32,66.6,23,0,31,66.6
3543467,25,67.11,14,0,25,67.11
3866941,28,72.57,20,0,27,72.57
3712435,37,76.58,18,0,36,76.58
4878686,32,77.61,14,0,31,77.61
3810789,21,78.67,16,0,21,78.67
5438320,27,69.85,13,0,26,69.85
3567116,25,71.51,21,0,25,71.51
3784854,28,66.33,28,0,27,66.33
4617010,33,76.48,26,0,32,76.48
5425623,34,75.66,16,0,33,75.66
4967370,27,74.29,13,0,26,74.29
3680976,34,69.09,23,0,33,69.09
4747163,38,84.42,13,0,37,84.42
3293388,23,73.39,8,0,23,73.39
3379068,32,60.01,22,0,31,60.01
3348275,35,75.4,10,0,34,75.4
4769806,25,79.82,16,0,25,79.82
4912426,23,78.44,17,0,23,78.44
3420368,19,71.97,15,0,19,71.97
4319139,20,63.14,17,0,20,63.14
4063532,22,79.65,16,0,22,79.65
4645295,30,73.84,13,0,29,73.84
3310626,39,80.53,16,0,38,80.53
4919814,31,72.38,21,0,30,72.38
3831114,28,77.02,20,0,27,77.02
4828237,32,69.58,17,0,31,69.58
4461512,27,80.23,22,0,26,80.23
3505854,31,63.93,19,0,30,63.93
4179709,34,63.23,15,0,33,63.23
4413363,32,79.62,17,0,31,79.62
3731397,31,79.49,19,0,30,79.49
3702078,25,75.26,19,0,25,75.26
3732767,26,66.11,14,0,26,66.11
5228683,36,75.71,12,0,35,75.71
3903117,34,91.26,8,0,33,91.26
4304357,27,77.9,16,0,26,77.9
3073811,33,68.51,20,0,32,68.51
4309942,32,73.78,16,0,31,73.78
5332844,26,76.42,10,0,26,76.42
3388700,16,69.66,20,0,16,69.66
4475867,28,66,7,0,27,66
4955268,33,80.8,26,0,32,80.8
3461396,17,77.84,18,0,17,77.84
3069364,26,66.78,14,0,26,66.78
4883777,35,65.45,14,0,34,65.45
5380782,27,73.91,15,0,26,73.91
5362326,35,76.28,24,0,34,76.28
4233583,37,71.59,21,0,36,71.59
4360960,22,62.45,19,0,22,62.45
3345652,29,80.24,16,0,28,80.24
5159753,45,74.38,13,0,44,74.38
4094214,26,72.61,16,0,26,72.61
3875824,45,82.89,19,0,44,82.89
4597886,35,66.53,19,0,34,66.53
3434687,25,78.33,23,0,25,78.33
3341361,33,85.6,13,0,32,85.6
3579635,29,75.16,9,0,28,75.16
4993645,38,77.7,11,0,37,77.7
3063920,36,71.72,12,0,35,71.72
5453795,31,73.11,14,0,30,73.11
5396569,26,86.52,18,0,26,86.52
4068771,30,78.86,16,0,29,78.86
3968138,32,78.7,25,0,31,78.7
4736968,21,78.54,16,0,21,78.54
5242296,26,82.02,17,0,26,82.02
3769067,27,67.12,17,0,26,67.12
4708838,31,63.83,13,0,30,63.83
4423199,22,73.39,18,0,22,73.39
4185067,19,69.39,10,0,19,69.39
3217065,26,75.21,16,0,26,75.21
3502308,36,68.92,16,0,35,68.92
3897072,32,69.37,14,0,31,69.37
4434216,36,72.44,19,0,35,72.44
5331485,27,68.51,22,0,26,68.51
3316594,28,73.28,13,0,27,73.28
3613754,25,58.01,24,0,25,58.01
3293251,30,79.63,17,0,29,79.63
3073409,31,63.82,15,0,30,63.82
5203387,28,66.4,20,0,27,66.4
3152258,27,71.01,13,0,26,71.01
3639890,43,71.24,18,0,42,71.24
5315491,22,76.57,20,0,22,76.57
5484061,30,74.1,13,0,29,74.1
5425940,29,69.07,12,0,28,69.07
3969948,36,74.81,24,0,35,74.81
5376656,17,82.81,12,0,17,82.81
4198938,33,72.16,25,0,32,72.16
3623334,35,76.57,21,0,34,76.57
3140579,23,73.5,17,0,23,73.5
4575169,32,80.54,10,0,31,80.54
4473255,36,84.95,18,0,35,84.95
3185845,31,70.79,22,0,30,70.79
3049322,37,77.32,22,0,36,77.32
3597984,26,70.17,11,0,26,70.17
4521276,29,81.38,17,0,28,81.38
5150267,32,73.59,15,0,31,73.59
3818082,25,68.21,19,0,25,68.21
4221530,31,74.54,21,0,30,74.54
3453892,29,65.39,14,0,28,65.39
3769466,25,66.74,28,0,25,66.74
3251293,23,87.35,21,0,23,87.35
4837600,28,74.57,16,0,27,74.57
4819099,36,85.34,17,0,35,85.34
4162976,31,76.66,16,0,30,76.66
3472181,35,75.88,16,0,34,75.88
3316274,26,71.37,19,0,26,71.37
3208447,27,73.47,12,0,26,73.47
3609043,34,77.87,17,0,33,77.87
4629637,29,81.49,14,0,28,81.49
5357716,30,73.53,25,0,29,73.53
3792363,29,68.74,19,0,28,68.74
5367930,27,70.86,11,0,26,70.86
4185117,28,90.43,15,0,27,90.43
3084522,22,72.97,20,0,22,72.97
5417520,29,66.45,23,0,28,66.45
3762811,34,81.89,14,0,33,81.89
4213905,16,66.68,16,0,16,66.68
4040046,43,73.29,17,0,42,73.29
3109260,27,76.86,8,0,26,76.86
5475386,34,84.54,19,0,33,84.54
3248857,40,65.75,14,0,39,65.75
5141884,33,59.89,14,0,32,59.89
4319030,29,78.27,15,0,28,78.27
4747310,30,78.12,15,0,29,78.12
4087862,30,81.14,17,0,29,81.14
3233315,23,73.45,17,0,23,73.45
3627881,19,82.83,17,0,19,82.83
5496018,23,63.72,17,0,23,63.72
4077448,30,65.34,13,0,29,65.34
4211560,26,86.6,10,0,26,86.6
5484891,38,74.54,17,0,37,74.54
3754516,19,80.6,19,0,19,80.6
4332066,32,86.17,23,0,31,86.17
5238172,39,82.83,22,0,38,82.83
3966323,27,71.22,17,0,26,71.22
3001748,27,57.81,16,0,26,57.81
4407621,40,79.33,28,0,39,79.33
3309981,33,89.91,20,0,32,89.91
4725329,30,74.48,17,0,29,74.48
3627512,33,62.36,23,0,32,62.36
4297630,27,80.06,21,0,26,80.06
3017124,28,80.57,21,0,27,80.57
4950119,19,68.44,13,0,19,68.44
3659682,36,74.45,18,0,35,74.45
4716693,31,76.11,21,0,30,76.11
3255324,30,82.46,17,0,29,82.46
4683618,17,76.43,17,0,17,76.43
3391533,29,70.62,22,0,28,70.62
3660875,22,75.1,15,0,22,75.1
5171117,26,77.12,19,0,26,77.12
4507115,27,68.97,16,0,26,68.97
3438038,31,85.42,12,0,30,85.42
4325640,32,66.21,16,0,31,66.21
5345593,27,68.96,18,0,26,68.96
3643933,42,81.56,25,0,41,81.56
5020259,41,71.42,18,0,40,71.42
4781099,31,75.32,19,0,30,75.32
3450779,37,82.2,14,0,36,82.2
3078768,35,58.12,14,0,34,58.12
4449896,40,61.79,18,0,39,61.79
5101294,26,78.68,15,0,26,78.68
4305932,30,72.99,16,0,29,72.99
5347826,25,65.26,24,0,25,65.26
3431573,29,77.3,17,0,28,77.3
4068288,31,66.11,13,0,30,66.11
4256782,26,79.62,19,0,26,79.62
5034222,37,79.16,13,0,36,79.16
4537176,24,70.11,18,0,24,70.11
4663256,43,69.04,17,0,42,69.04
3777919,31,67.5,19,0,30,67.5
5420810,36,76.3,15,0,35,76.3
4503616,31,77.26,23,0,30,77.26
3529771,32,86.88,19,0,31,86.88
4029929,25,68.13,20,0,25,68.13
4072246,35,76.43,19,0,34,76.43
4377549,30,78.98,26,0,29,78.98
3690938,30,73.66,16,0,29,73.66
3087886,24,82.1,21,0,24,82.1
4668173,29,79.17,14,0,28,79.17
5099351,30,83.08,18,0,29,83.08
4570147,24,74.73,18,0,24,74.73
4776941,32,78.22,16,0,31,78.22
3514386,33,74.23,21,0,32,74.23
5161944,30,74.87,12,0,29,74.87
4066334,31,73.06,18,0,30,73.06
4576863,31,85.72,18,0,30,85.72
5142759,41,71.42,18,0,40,71.42
3811566,28,77.26,14,0,27,77.26
3709134,31,77.05,27,0,30,77.05
3752292,32,62.12,16,0,31,62.12
3130072,28,65.61,21,0,27,65.61
4844443,35,79,21,0,34,79
3126011,29,82.72,14,0,28,82.72
3507678,42,72.93,11,0,41,72.93
3001902,20,81.42,17,0,20,81.42
4523174,30,76.55,8,0,29,76.55
4698297,27,68.77,26,0,26,68.77
5016436,40,79.27,12,0,39,79.27
4763862,25,65.57,19,0,25,65.57
4631639,25,63.09,10,0,25,63.09
5007255,33,69.75,11,0,32,69.75
3969425,34,67.49,14,0,33,67.49
3172900,40,64.55,11,0,39,64.55
3992013,34,58.35,15,0,33,58.35
5233917,31,83.1,10,0,30,83.1
4880514,32,71.99,11,0,31,71.99
3070149,35,78.94,19,0,34,78.94
4745098,36,75.35,17,0,35,75.35
3846013,36,69.7,10,0,35,69.7
4150158,33,70.68,22,0,32,70.68
3206394,33,76.38,15,0,32,76.38
4480776,30,75.17,14,0,29,75.17
3172696,34,82.89,12,0,33,82.89
3667260,25,78.61,17,0,25,78.61
5283998,37,67.12,18,0,36,67.12
3016105,31,76.78,17,0,30,76.78
3424060,33,76.15,14,0,32,76.15
3128973,28,85.17,18,0,27,85.17
3835800,23,70.36,15,0,23,70.36
3890611,21,69,16,0,21,69
5288469,30,75.93,10,0,29,75.93
4633116,37,82.02,16,0,36,82.02
5195550,33,79.84,17,0,32,79.84
3902221,34,63.31,19,0,33,63.31
4429477,38,73.99,23,0,37,73.99
3920633,39,87.33,21,0,38,87.33
4344567,31,77.58,17,0,30,77.58
4109669,37,75,19,0,36,75
3127062,28,77.48,17,0,27,77.48
3485371,27,73.33,16,0,26,73.33
4097163,21,78.74,15,0,21,78.74
5072326,32,84.05,19,0,31,84.05
5293607,32,66.87,15,0,31,66.87
4160302,41,80.1,10,0,40,80.1
5104050,27,82.8,16,0,26,82.8
4559394,30,64.66,22,0,29,64.66
3688866,32,87.32,15,0,31,87.32
3878432,26,89.03,13,0,26,89.03
5403868,22,73.93,22,0,22,73.93
4046296,35,80.44,16,0,34,80.44
4406193,27,69.5,11,0,26,69.5
5406777,26,87.01,14,0,26,87.01
4841594,30,69.19,22,0,29,69.19
5096700,25,71.14,13,0,25,71.14
5163407,34,86.49,17,0,33,86.49
3650744,27,60.85,16,0,26,60.85
4618574,26,71.2,7,0,26,71.2
4528711,29,56.23,22,0,28,56.23
4213051,43,60.57,19,0,42,60.57
3459097,39,65.28,15,0,38,65.28
5461304,31,75.72,19,0,30,75.72
3356506,37,76.12,11,0,36,76.12
4915067,28,82.01,11,0,27,82.01
3351660,26,82.11,18,0,26,82.11
3819152,31,80.43,17,0,30,80.43
3164925,36,75.65,28,0,35,75.65
4719387,31,76.81,18,0,30,76.81
3148892,40,81.21,18,0,39,81.21
3499834,34,56.96,21,0,33,56.96
3182316,31,87.07,17,0,30,87.07
3025383,35,80.03,21,0,34,80.03
3973640,25,76.54,19,0,25,76.54
3962892,29,81.72,12,0,28,81.72
3058589,31,77.44,18,0,30,77.44
5415778,32,85.04,15,0,31,85.04
3602868,29,75.45,16,0,28,75.45
4058133,33,84.21,16,0,32,84.21
4786660,43,72.54,23,0,42,72.54
5008368,24,76.45,12,0,24,76.45
4770823,36,82.87,14,0,35,82.87
4781536,36,76.34,14,0,35,76.34
4192899,25,63.92,14,0,25,63.92
4275656,31,70.5,18,0,30,70.5
4593967,33,78.38,19,0,32,78.38
4098231,41,67.41,9,0,40,67.41
4281773,28,59.04,19,0,27,59.04
3727495,34,73.45,12,0,33,73.45
5081898,35,84,23,0,34,84
4923919,33,69.35,17,0,32,69.35
5000094,30,82.4,17,0,29,82.4
4486493,32,76.74,13,0,31,76.74
3074099,24,77.69,9,0,24,77.69
4083038,31,70.39,9,0,30,70.39
3590988,25,81.61,12,0,25,81.61
4860846,37,73.15,19,0,36,73.15
4905750,28,79.83,18,0,27,79.83
5464846,33,71.52,17,0,32,71.52
4039871,31,76.21,20,0,30,76.21
4601733,31,87.81,21,0,30,87.81
5176002,30,89.2,19,0,29,89.2
4608978,27,75.02,21,0,26,75.02
4781249,34,61.02,16,0,33,61.02
4379168,27,63.64,19,0,26,63.64
4703113,32,75.33,14,0,31,75.33
3616820,26,90.09,25,0,26,90.09
3256000,27,79.19,19,0,26,79.19
3041068,33,75.3,16,0,32,75.3
5418074,29,83.91,11,0,28,83.91
3756434,26,70.9,14,0,26,70.9
4852298,34,86.68,12,0,33,86.68
3131230,27,82.74,16,0,26,82.74
3816568,36,76.88,17,0,35,76.88
3048530,28,80.99,17,0,27,80.99
3787469,22,80.4,16,0,22,80.4
5035383,43,74.92,21,0,42,74.92
4114664,27,77.89,21,0,26,77.89
4538995,29,74.09,24,0,28,74.09
3450213,27,85.69,16,0,26,85.69
4186103,27,83.2,17,0,26,83.2
3946879,26,84.13,21,0,26,84.13
5300774,29,88.04,11,0,28,88.04
4397395,34,75.48,18,0,33,75.48
4113503,31,74.74,22,0,30,74.74
4043104,33,65.9,25,0,32,65.9
3573283,29,79.13,13,0,28,79.13
3937266,17,85.21,17,0,17,85.21
5365954,29,82.19,13,0,28,82.19
5230805,34,79.88,12,0,33,79.88
4969265,29,78.01,8,0,28,78.01
3743660,37,85.9,27,0,36,85.9
3985267,36,78.21,16,0,35,78.21
3304968,26,86.55,15,0,26,86.55
3960227,33,70.82,20,0,32,70.82
3581710,33,67.24,20,0,32,67.24
3247789,30,71.34,12,0,29,71.34
3148306,30,88.92,18,0,29,88.92
4617475,36,73.57,7,0,35,73.57
5119395,20,72.95,20,0,20,72.95
